SURVEYR,BYCOND,descrip_E,descrip_F,DEMCODE,QUESTION,ANSWER1,ANSWER2,ANSWER3,ANSWER4,ANSWER5,ANSWER6,ANSWER7,MOST_POSITIVE_OR_LEAST_NEGATIVE,NEUTRAL_OR_MIDDLE_CATEGORY,MOST_NEGATIVE_OR_LEAST_POSITIVE,AGREE,SCORE5,SCORE100,ANSCOUNT,INDICATORID,SUBINDICATORID,FACTORS,QUES_TYPE
2020,D118J = 2,"Persons with a disability, intellectual disability not selected","Personnes en situation de handicap, handicap intellectuel non sélectionnée",1110,Q18a,,,,,,,,,,,,,,,4,10,Persons with a disability,2
2022,D118K = 1,"Persons with a disability, other disability","Personnes en situation de handicap, autre handicap",1111,Q18a,7,24,34,6,29,0,0,35,34,31,31,3.26,57,10,4,10,Persons with a disability,2
2020,D118K = 1,"Persons with a disability, other disability","Personnes en situation de handicap, autre handicap",1111,Q18a,15,25,37,9,11,0,3,21,38,41,41,2.76,44,56,4,10,Persons with a disability,2
2022,D118K = 2,"Persons with a disability, other disability not selected","Personnes en situation de handicap, autre handicap non sélectionnée",1112,Q18a,13,28,31,17,8,1,2,26,32,42,42,2.79,45,670,4,10,Persons with a disability,2
2020,D118K = 2,"Persons with a disability, other disability not selected","Personnes en situation de handicap, autre handicap non sélectionnée",1112,Q18a,12,23,37,19,7,1,2,26,38,36,36,2.85,46,337,4,10,Persons with a disability,2
2022,D118 = 2,Not a person with a disability,Pas personnes en situation de handicap,1113,Q18a,9,21,37,20,10,1,3,31,38,31,31,3.01,50,4540,4,10,Persons with a disability,2
2020,D118 = 2,Not a person with a disability,Pas personnes en situation de handicap,1113,Q18a,8,23,37,21,9,1,1,31,38,31,31,3,50,4803,4,10,Persons with a disability,2
2019,D118 = 2,Not a person with a disability,Pas personnes en situation de handicap,1113,Q18a,9,22,37,21,9,1,1,31,37,32,32,3,50,5020,4,10,Persons with a disability,2
2018,D118 = 2,Not a person with a disability,Pas personnes en situation de handicap,1113,Q18a,9,23,36,20,9,1,2,29,37,33,33,2.96,49,4048,4,10,Persons with a disability,2
2022,D119 = 1,Indigenous,Autochtone,1114,Q18a,9,24,24,24,11,1,7,38,26,36,36,3.03,51,100,4,10,Indigenous and Non-Indigenous Identity,2
2020,D119 = 1,Indigenous,Autochtone,1114,Q18a,6,24,30,25,13,1,1,38,31,31,31,3.15,54,97,4,10,Indigenous and Non-Indigenous Identity,2
2019,D119 = 1,Indigenous,Autochtone,1114,Q18a,12,22,33,19,12,2,0,31,33,35,35,2.95,49,137,4,10,Indigenous and Non-Indigenous Identity,2
2018,D119 = 1,Indigenous,Autochtone,1114,Q18a,10,25,32,18,9,2,4,29,34,37,37,2.91,48,129,4,10,Indigenous and Non-Indigenous Identity,2
2022,D119A = 1,First Nations,Premières Nations,1115,Q18a,17,28,15,23,12,0,5,37,16,47,47,2.85,46,40,4,10,Indigenous and Non-Indigenous Identity,2
2020,D119A = 1,First Nations,Premières Nations,1115,Q18a,,,,,,,,,,,,,,,4,10,Indigenous and Non-Indigenous Identity,2
2019,D119A = 1,First Nations,Premières Nations,1115,Q18a,,,,,,,,,,,,,,,4,10,Indigenous and Non-Indigenous Identity,2
2022,D119B = 1,Inuk (Inuit),Inuk (Inuit),1116,Q18a,X,X,X,X,X,X,X,X,X,X,X,X,X,,4,10,Indigenous and Non-Indigenous Identity,2
2020,D119B = 1,Inuk (Inuit),Inuk (Inuit),1116,Q18a,,,,,,,,,,,,,,,4,10,Indigenous and Non-Indigenous Identity,2
2019,D119B = 1,Inuk (Inuit),Inuk (Inuit),1116,Q18a,,,,,,,,,,,,,,,4,10,Indigenous and Non-Indigenous Identity,2
2022,D119C = 1,Métis,Métis,1117,Q18a,5,20,30,25,9,0,10,38,34,28,28,3.13,53,55,4,10,Indigenous and Non-Indigenous Identity,2
2020,D119C = 1,Métis,Métis,1117,Q18a,4,22,35,26,10,2,2,37,37,27,27,3.15,54,51,4,10,Indigenous and Non-Indigenous Identity,2
2019,D119C = 1,Métis,Métis,1117,Q18a,12,22,31,20,14,1,0,34,31,34,34,3.02,51,68,4,10,Indigenous and Non-Indigenous Identity,2
2022,D119 = 2,Non-Indigenous,Non-Autochtones,1118,Q18a,10,22,36,19,10,1,2,30,37,33,33,2.98,50,5245,4,10,Indigenous and Non-Indigenous Identity,2
2020,D119 = 2,Non-Indigenous,Non-Autochtones,1118,Q18a,9,23,38,21,9,1,1,30,38,32,32,2.98,50,5080,4,10,Indigenous and Non-Indigenous Identity,2
2019,D119 = 2,Non-Indigenous,Non-Autochtones,1118,Q18a,9,23,37,21,9,1,1,31,37,32,32,2.99,50,5239,4,10,Indigenous and Non-Indigenous Identity,2
2018,D119 = 2,Non-Indigenous,Non-Autochtones,1118,Q18a,9,23,36,20,9,1,2,29,37,33,33,2.95,49,4178,4,10,Indigenous and Non-Indigenous Identity,2
2022,D120_2 = 1,"Racialized, non-Indigenous population","Racisé, population non-autochtones",1119,Q18a,9,19,36,20,12,1,3,33,38,29,29,3.07,52,1430,4,10,Racial Group,2
2022,D120_2 = 2,"Non-racialized, non-Indigenous population","Non-racisé, population non-autochtones",1120,Q18a,10,23,36,19,10,0,2,29,37,33,33,2.96,49,3450,4,10,Racial Group,2
2022,D120_1 = 1,Black,Noir,1121,Q18a,6,18,33,21,13,3,6,37,37,26,26,3.2,55,240,4,10,Racial Group,2
2022,D120_1 = 2,East/Southeast Asian,Est-asiatique / Asiatique du Sud-Est,1122,Q18a,8,19,41,20,10,0,2,30,42,28,28,3.05,51,545,4,10,Racial Group,2
2022,D120_1 = 3,Latino/Latina/Latinx,Latino / Latina / Latinx,1123,Q18a,9,18,34,18,21,0,0,39,34,28,28,3.22,56,70,4,10,Racial Group,2
2022,D120_1 = 4,Middle Eastern,Moyen-oriental,1124,Q18a,12,19,35,20,10,0,4,31,36,32,32,2.97,49,205,4,10,Racial Group,2
2022,D120_1 = 5,South Asian,Sud-asiatique,1125,Q18a,8,19,32,21,15,1,4,38,33,28,28,3.16,54,230,4,10,Racial Group,2
2022,D120_1 = 6,"Racialized group, not included elsewhere","Groupe racisé, non inclus ailleurs",1126,Q18a,17,26,36,14,6,0,0,20,36,44,44,2.66,42,95,4,10,Racial Group,2
2022,D120_1 = 7,Multiple racialized groups,Groupes racisés multiples,1127,Q18a,4,28,24,30,11,0,2,42,25,33,33,3.15,54,40,4,10,Racial Group,2
2022,D121 = 1,Eastern Africa,Afrique de l'Est,1128,Q18a,3,17,31,28,11,0,10,43,34,22,22,3.3,58,65,4,10,Ethnic Region,2
2022,D121 = 2,Northern Africa,Afrique du Nord,1129,Q18a,4,25,45,18,8,0,1,26,45,29,29,3,50,70,4,10,Ethnic Region,2
2022,D121 = 3,Western Africa,Afrique de l'Ouest,1130,Q18a,6,13,37,18,17,2,7,38,41,21,21,3.29,57,50,4,10,Ethnic Region,2
2022,D121 = 5,Middle Africa,Afrique centrale,1132,Q18a,3,16,23,34,12,4,7,53,26,21,21,3.43,61,30,4,10,Ethnic Region,2
2022,D121 = 6,Central America,Amérique centrale,1133,Q18a,13,3,34,31,18,0,0,50,34,16,16,3.39,60,25,4,10,Ethnic Region,2
2022,D121 = 7,South America,Amérique du Sud,1134,Q18a,7,26,32,14,19,0,2,34,32,34,34,3.12,53,40,4,10,Ethnic Region,2
2022,D121 = 8,Central Asia,Asie centrale,1135,Q18a,X,X,X,X,X,X,X,X,X,X,X,X,X,,4,10,Ethnic Region,2
2022,D121 = 9,Eastern Asia,Asie de l'Est,1136,Q18a,8,16,42,20,10,1,3,32,44,25,25,3.09,52,355,4,10,Ethnic Region,2
2022,D121 = 10,Southern Asia,Asie du Sud,1137,Q18a,8,21,32,20,13,1,5,35,34,31,31,3.1,53,275,4,10,Ethnic Region,2
2022,D121 = 11,South-eastern Asia,Asie du Sud-Est,1138,Q18a,9,23,35,17,13,2,1,30,36,33,33,3.01,50,95,4,10,Ethnic Region,2
2022,D121 = 12,Western Asia,Asie de l'Ouest,1139,Q18a,14,20,31,21,11,0,3,33,32,34,34,2.96,49,130,4,10,Ethnic Region,2
2022,D121 = 13,Caribbean,Caraïbes,1140,Q18a,10,25,33,13,12,3,3,28,35,37,37,2.93,48,95,4,10,Ethnic Region,2
2022,D121 = 14,Eastern Europe,Europe de l'Est,1141,Q18a,10,22,37,17,11,0,3,29,38,33,33,2.97,49,255,4,10,Ethnic Region,2
2022,D121 = 15,Northern Europe,Europe du Nord,1142,Q18a,9,20,40,20,8,0,2,29,41,30,30,2.98,50,810,4,10,Ethnic Region,2
2022,D121 = 16,Southern Europe,Europe du Sud,1143,Q18a,9,20,32,25,11,1,2,38,33,29,29,3.11,53,190,4,10,Ethnic Region,2
2022,D121 = 17,Western Europe,Europe de l'Ouest,1144,Q18a,9,30,34,19,7,0,1,26,34,39,39,2.85,46,555,4,10,Ethnic Region,2
2022,D121 = 18,Oceania,Océanie,1145,Q18a,X,X,X,X,X,X,X,X,X,X,X,X,X,,4,10,Ethnic Region,2
2022,D121 = 19,Ethnic Origin not included elsewhere,Origine ethnique non incluse ailleurs,1146,Q18a,10,22,34,18,11,0,4,31,35,34,34,2.98,50,255,4,10,Ethnic Region,2
2022,D121 = 20,"Two or more Ethnic Origins, Africa only","Deux origines ou plus, Afrique seulement",1147,Q18a,X,X,X,X,X,X,X,X,X,X,X,X,X,,4,10,Ethnic Region,2
2022,D121 = 21,"Two or more Ethnic Origins, Asia only","Deux origines ou plus, Asie seulement",1148,Q18a,0,13,55,17,16,0,0,33,55,13,13,3.36,59,20,4,10,Ethnic Region,2
2022,D121 = 22,"Two or more Ethnic Origins, Europe only","Deux origines ou plus, Europe seulement",1149,Q18a,7,22,40,20,9,1,1,30,41,30,30,3.02,51,475,4,10,Ethnic Region,2
2022,D121 = 23,"Two or more Ethnic Origins, Other","Deux origines ou plus, Autre",1150,Q18a,10,20,34,23,11,0,2,35,35,31,31,3.05,51,165,4,10,Ethnic Region,2
2022,D122 = 1,Identifies as 2SLGBTQIA+,S'identifie comme 2ELGBTQIA+,1151,Q18a,11,18,39,19,11,1,0,30,40,30,30,3,50,370,4,10,2SLGBTQIA+ Identification,2
2022,D122A = 1,2SLGBTQIA+: Two-spirit,2ELGBTQIA+ : Deux esprits,1152,Q18a,X,X,X,X,X,X,X,X,X,X,X,X,X,,4,10,2SLGBTQIA+ Identification,2
2022,D122B = 1,2SLGBTQIA+: Lesbian,2ELGBTQIA+ : Lesbienne,1153,Q18a,13,23,30,7,27,0,0,34,30,36,36,3.12,53,40,4,10,2SLGBTQIA+ Identification,2
2022,D122C = 1,2SLGBTQIA+: Gay,2ELGBTQIA+ : Gaie,1154,Q18a,13,19,47,16,4,1,0,20,47,32,32,2.79,45,115,4,10,2SLGBTQIA+ Identification,2
2022,D122D = 1,2SLGBTQIA+: Bisexual,2ELGBTQIA+ : Bisexuelle,1155,Q18a,10,18,38,24,11,0,0,35,38,27,27,3.08,52,145,4,10,2SLGBTQIA+ Identification,2
2022,D122E = 1,2SLGBTQIA+: Transgender,2ELGBTQIA+ : Transgenre,1156,Q18a,6,30,46,18,0,0,0,18,46,36,36,2.76,44,15,4,10,2SLGBTQIA+ Identification,2
2022,D122F = 1,2SLGBTQIA+: Queer,2ELGBTQIA+ : Queer,1157,Q18a,8,23,44,19,6,0,0,25,44,32,32,2.91,48,75,4,10,2SLGBTQIA+ Identification,2
2022,D122G = 1,2SLGBTQIA+: Questioning,2ELGBTQIA+ : En questionnement,1158,Q18a,5,20,32,21,16,0,4,39,34,27,27,3.24,56,25,4,10,2SLGBTQIA+ Identification,2
2022,D122H = 1,2SLGBTQIA+: Intersex,2ELGBTQIA+ : Intersexuée,1159,Q18a,X,X,X,X,X,X,X,X,X,X,X,X,X,,4,10,2SLGBTQIA+ Identification,2
2022,D122I = 1,2SLGBTQIA+: Asexual,2ELGBTQIA+ : Asexuelle,1160,Q18a,7,9,38,17,26,0,2,44,39,17,17,3.47,62,30,4,10,2SLGBTQIA+ Identification,2
2022,D122J = 1,2SLGBTQIA+: Another identity,2ELGBTQIA+ : Autre identité,1161,Q18a,3,31,31,29,6,0,0,35,31,34,34,3.04,51,25,4,10,2SLGBTQIA+ Identification,2
2022,D122 = 2,Does not identify as 2SLGBTQIA+,Ne s'identifie pas comme 2ELGBTQIA+,1162,Q18a,9,23,36,19,10,1,3,30,37,33,33,2.98,50,4830,4,10,2SLGBTQIA+ Identification,2
2022,D120_1 = 8,White,Blanche,1979,Q18a,10,23,36,19,10,0,2,29,37,33,33,2.96,49,3450,4,10,Racial Group,2
2022,Q117 = 1,Man,Homme,1087,Q18b,18,24,29,16,10,1,3,27,30,43,43,2.75,44,1710,4,10,Gender,2
2020,Q117 = 1,Man,Homme,1087,Q18b,15,23,32,17,10,2,2,28,33,40,40,2.83,46,1609,4,10,Gender,2
2019,Q117 = 1,Man,Homme,1087,Q18b,18,25,28,16,8,2,2,25,29,45,45,2.7,42,1762,4,10,Gender,2
2018,Q117 = 1,Man,Homme,1087,Q18b,18,25,27,15,10,2,2,27,28,45,45,2.73,43,1445,4,10,Gender,2
2022,Q117 = 2,Woman,Femme,1088,Q18b,17,22,31,16,10,1,3,27,33,40,40,2.79,45,3485,4,10,Gender,2
2020,Q117 = 2,Woman,Femme,1088,Q18b,13,21,33,19,10,2,2,30,34,36,36,2.91,48,3493,4,10,Gender,2
2019,Q117 = 2,Woman,Femme,1088,Q18b,18,24,30,15,9,2,2,26,31,43,43,2.74,44,3538,4,10,Gender,2
2018,Q117 = 2,Woman,Femme,1088,Q18b,19,24,30,15,7,1,3,24,31,45,45,2.66,41,2804,4,10,Gender,2
2022,Q117 = 3,Another gender,Un autre genre,1089,Q18b,29,19,17,15,21,0,0,36,17,47,47,2.8,45,20,4,10,Gender,2
2020,Q117 = 3,Another gender,Un autre genre,1089,Q18b,7,14,39,17,8,7,8,29,46,25,25,3.05,51,13,4,10,Gender,2
2019,Q117 = 3,Another gender,Un autre genre,1089,Q18b,16,24,26,12,9,0,13,24,29,46,46,2.7,42,11,4,10,Gender,2
2018,Q117 = 3,Another gender,Un autre genre,1089,Q18b,29,16,17,38,0,0,0,38,17,45,45,2.64,41,16,4,10,Gender,2
2022,D118 = 1,Persons with a disability (total),Personnes en situation de handicap (totale),1090,Q18b,21,22,30,15,9,1,1,25,31,44,44,2.68,42,685,4,10,Persons with a disability,2
2020,D118 = 1,Persons with a disability (total),Personnes en situation de handicap (totale),1090,Q18b,17,23,33,15,7,2,4,23,35,43,43,2.69,42,392,4,10,Persons with a disability,2
2019,D118 = 1,Persons with a disability (total),Personnes en situation de handicap (totale),1090,Q18b,21,27,26,16,6,3,1,23,27,50,50,2.57,39,334,4,10,Persons with a disability,2
2018,D118 = 1,Persons with a disability (total),Personnes en situation de handicap (totale),1090,Q18b,24,24,22,13,12,2,3,26,23,50,50,2.63,41,266,4,10,Persons with a disability,2
2022,D118A = 1,"Persons with a disability, seeing disability","Personnes en situation de handicap, trouble de la vision",1091,Q18b,27,29,29,6,6,0,2,13,30,57,57,2.35,34,45,4,10,Persons with a disability,2
2020,D118A = 1,"Persons with a disability, seeing disability","Personnes en situation de handicap, trouble de la vision",1091,Q18b,20,31,19,10,6,14,0,19,22,59,59,2.45,36,31,4,10,Persons with a disability,2
2022,D118A = 2,"Persons with a disability, seeing disability not selected","Personnes en situation de handicap, trouble de la vision non sélectionnée",1092,Q18b,21,21,30,15,10,1,1,25,31,43,43,2.7,43,640,4,10,Persons with a disability,2
2020,D118A = 2,"Persons with a disability, seeing disability not selected","Personnes en situation de handicap, trouble de la vision non sélectionnée",1092,Q18b,17,23,34,15,7,1,4,23,36,41,41,2.71,43,361,4,10,Persons with a disability,2
2022,D118B = 1,"Persons with a disability, hearing disability","Personnes en situation de handicap, trouble de laudition",1093,Q18b,32,23,25,11,8,0,1,19,25,55,55,2.4,35,70,4,10,Persons with a disability,2
2020,D118B = 1,"Persons with a disability, hearing disability","Personnes en situation de handicap, trouble de laudition",1093,Q18b,21,28,25,8,13,0,5,22,27,52,52,2.6,40,41,4,10,Persons with a disability,2
2022,D118B = 2,"Persons with a disability, hearing disability not selected","Personnes en situation de handicap, trouble de laudition non sélectionnée",1094,Q18b,20,22,31,15,10,1,1,25,32,43,43,2.71,43,610,4,10,Persons with a disability,2
2020,D118B = 2,"Persons with a disability, hearing disability not selected","Personnes en situation de handicap, trouble de laudition non sélectionnée",1094,Q18b,17,23,34,15,6,2,3,23,36,42,42,2.7,43,351,4,10,Persons with a disability,2
2022,D118C = 1,"Persons with a disability, speech disability","Personnes en situation de handicap, trouble de la parole",1095,Q18b,X,X,X,X,X,X,X,X,X,X,X,X,X,,4,10,Persons with a disability,2
2022,D118C = 2,"Persons with a disability, speech disability not selected","Personnes en situation de handicap, trouble de la parole non sélectionnée",1096,Q18b,X,X,X,X,X,X,X,X,X,X,X,X,X,,4,10,Persons with a disability,2
2022,D118D = 1,"Persons with a disability, mobility disability","Personnes en situation de handicap, problème de mobilité",1097,Q18b,15,26,33,13,9,1,3,23,34,43,43,2.75,44,95,4,10,Persons with a disability,2
2020,D118D = 1,"Persons with a disability, mobility disability","Personnes en situation de handicap, problème de mobilité",1097,Q18b,24,25,27,12,9,0,3,22,28,50,50,2.56,39,69,4,10,Persons with a disability,2
2022,D118D = 2,"Persons with a disability, mobility disability not selected","Personnes en situation de handicap, problème de mobilité non sélectionnée",1098,Q18b,22,21,30,15,9,1,1,25,31,45,45,2.67,42,590,4,10,Persons with a disability,2
2020,D118D = 2,"Persons with a disability, mobility disability not selected","Personnes en situation de handicap, problème de mobilité non sélectionnée",1098,Q18b,16,23,34,15,6,2,4,23,36,41,41,2.72,43,323,4,10,Persons with a disability,2
2022,D118E = 1,"Persons with a disability, challenges with flexibility or dexterity","Personnes en situation de handicap, problème de flexibilité ou de dextérité",1099,Q18b,16,27,27,14,9,5,3,25,29,46,46,2.72,43,65,4,10,Persons with a disability,2
2020,D118E = 1,"Persons with a disability, challenges with flexibility or dexterity","Personnes en situation de handicap, problème de flexibilité ou de dextérité",1099,Q18b,16,24,32,17,3,5,3,22,34,44,44,2.63,41,41,4,10,Persons with a disability,2
2022,D118E = 2,"Persons with a disability, challenges with flexibility or dexterity not selected","Personnes en situation de handicap, problème de flexibilité ou de dextérité non sélectionnée",1100,Q18b,22,21,31,15,9,1,1,25,31,44,44,2.68,42,615,4,10,Persons with a disability,2
2020,D118E = 2,"Persons with a disability, challenges with flexibility or dexterity not selected","Personnes en situation de handicap, problème de flexibilité ou de dextérité non sélectionnée",1100,Q18b,17,23,33,14,7,1,4,23,35,42,42,2.7,42,351,4,10,Persons with a disability,2
2022,D118F = 1,"Persons with a disability, mental health disability","Personnes en situation de handicap, problème de santé mentale",1101,Q18b,21,20,31,15,10,2,1,26,32,42,42,2.73,43,270,4,10,Persons with a disability,2
2020,D118F = 1,"Persons with a disability, mental health disability","Personnes en situation de handicap, problème de santé mentale",1101,Q18b,12,23,37,19,6,1,2,26,38,36,36,2.85,46,145,4,10,Persons with a disability,2
2022,D118F = 2,"Persons with a disability, mental health disability not selected","Personnes en situation de handicap, problème de santé mentale non sélectionnée",1102,Q18b,21,23,30,15,9,1,1,24,31,46,46,2.65,41,415,4,10,Persons with a disability,2
2020,D118F = 2,"Persons with a disability, mental health disability not selected","Personnes en situation de handicap, problème de santé mentale non sélectionnée",1102,Q18b,20,23,30,12,7,2,5,20,33,47,47,2.59,40,247,4,10,Persons with a disability,2
2022,D118G = 1,"Persons with a disability, sensory or environmental disability","Personnes en situation de handicap, trouble sensoriel ou lié à lenvironnement",1103,Q18b,24,23,30,14,5,3,1,20,31,49,49,2.51,38,90,4,10,Persons with a disability,2
2020,D118G = 1,"Persons with a disability, sensory or environmental disability","Personnes en situation de handicap, trouble sensoriel ou lié à lenvironnement",1103,Q18b,21,24,29,15,6,2,2,22,31,47,47,2.6,40,48,4,10,Persons with a disability,2
2022,D118G = 2,"Persons with a disability, sensory or environmental disability not selected","Personnes en situation de handicap, trouble sensoriel ou lié à lenvironnement non sélectionnée",1104,Q18b,21,22,30,15,10,1,1,25,31,44,44,2.71,43,595,4,10,Persons with a disability,2
2020,D118G = 2,"Persons with a disability, sensory or environmental disability not selected","Personnes en situation de handicap, trouble sensoriel ou lié à lenvironnement non sélectionnée",1104,Q18b,17,23,33,15,7,1,4,23,35,42,42,2.7,43,344,4,10,Persons with a disability,2
2022,D118H = 1,"Persons with a disability, chronic health condition or pain","Personnes en situation de handicap, maladie ou douleur chroniques",1105,Q18b,22,24,30,13,8,1,2,22,31,48,48,2.6,40,245,4,10,Persons with a disability,2
2020,D118H = 1,"Persons with a disability, chronic health condition or pain","Personnes en situation de handicap, maladie ou douleur chroniques",1105,Q18b,13,25,37,11,8,0,6,20,39,41,41,2.74,44,123,4,10,Persons with a disability,2
2022,D118H = 2,"Persons with a disability, chronic health condition or pain not selected","Personnes en situation de handicap, maladie ou douleur chroniques non sélectionnée",1106,Q18b,21,21,31,16,10,1,1,26,31,42,42,2.73,43,435,4,10,Persons with a disability,2
2020,D118H = 2,"Persons with a disability, chronic health condition or pain not selected","Personnes en situation de handicap, maladie ou douleur chroniques non sélectionnée",1106,Q18b,19,22,31,16,6,2,3,24,33,43,43,2.67,42,269,4,10,Persons with a disability,2
2022,D118I = 1,"Persons with a disability, cognitive disability","Personnes en situation de handicap, trouble cognitif",1107,Q18b,23,19,30,14,13,1,1,27,31,42,42,2.74,44,160,4,10,Persons with a disability,2
2020,D118I = 1,"Persons with a disability, cognitive disability","Personnes en situation de handicap, trouble cognitif",1107,Q18b,16,26,30,14,9,0,4,24,31,45,45,2.72,43,54,4,10,Persons with a disability,2
2022,D118I = 2,"Persons with a disability, cognitive disability not selected","Personnes en situation de handicap, trouble cognitif non sélectionnée",1108,Q18b,21,23,30,15,8,1,1,24,31,45,45,2.66,42,525,4,10,Persons with a disability,2
2020,D118I = 2,"Persons with a disability, cognitive disability not selected","Personnes en situation de handicap, trouble cognitif non sélectionnée",1108,Q18b,17,23,33,15,6,2,4,22,35,42,42,2.69,42,338,4,10,Persons with a disability,2
2022,D118J = 1,"Persons with a disability, intellectual disability","Personnes en situation de handicap, handicap intellectuel",1109,Q18b,18,8,32,31,6,5,0,39,34,27,27,2.99,50,20,4,10,Persons with a disability,2
2020,D118J = 1,"Persons with a disability, intellectual disability","Personnes en situation de handicap, handicap intellectuel",1109,Q18b,,,,,,,,,,,,,,,4,10,Persons with a disability,2
2022,D118J = 2,"Persons with a disability, intellectual disability not selected","Personnes en situation de handicap, handicap intellectuel non sélectionnée",1110,Q18b,21,22,30,14,10,1,1,24,31,45,45,2.67,42,660,4,10,Persons with a disability,2
2020,D118J = 2,"Persons with a disability, intellectual disability not selected","Personnes en situation de handicap, handicap intellectuel non sélectionnée",1110,Q18b,,,,,,,,,,,,,,,4,10,Persons with a disability,2
2022,D118K = 1,"Persons with a disability, other disability","Personnes en situation de handicap, autre handicap",1111,Q18b,14,15,25,16,29,0,0,45,25,30,30,3.3,58,10,4,10,Persons with a disability,2
2020,D118K = 1,"Persons with a disability, other disability","Personnes en situation de handicap, autre handicap",1111,Q18b,16,24,27,11,11,2,9,25,30,45,45,2.74,43,55,4,10,Persons with a disability,2
2022,D118K = 2,"Persons with a disability, other disability not selected","Personnes en situation de handicap, autre handicap non sélectionnée",1112,Q18b,21,22,30,15,9,1,1,24,31,45,45,2.67,42,670,4,10,Persons with a disability,2
2020,D118K = 2,"Persons with a disability, other disability not selected","Personnes en situation de handicap, autre handicap non sélectionnée",1112,Q18b,17,23,34,15,6,2,3,22,36,42,42,2.68,42,337,4,10,Persons with a disability,2
2022,D118 = 2,Not a person with a disability,Pas personnes en situation de handicap,1113,Q18b,16,23,30,16,10,1,3,27,32,41,41,2.78,45,4540,4,10,Persons with a disability,2
2020,D118 = 2,Not a person with a disability,Pas personnes en situation de handicap,1113,Q18b,14,22,33,18,10,2,2,30,34,36,36,2.9,47,4788,4,10,Persons with a disability,2
2019,D118 = 2,Not a person with a disability,Pas personnes en situation de handicap,1113,Q18b,18,24,29,16,9,2,2,26,30,44,44,2.74,43,5005,4,10,Persons with a disability,2
2018,D118 = 2,Not a person with a disability,Pas personnes en situation de handicap,1113,Q18b,18,25,29,16,8,2,3,25,30,45,45,2.69,42,4032,4,10,Persons with a disability,2
2022,D119 = 1,Indigenous,Autochtone,1114,Q18b,16,19,27,20,11,0,8,33,29,38,38,2.91,48,100,4,10,Indigenous and Non-Indigenous Identity,2
2020,D119 = 1,Indigenous,Autochtone,1114,Q18b,13,33,29,10,12,2,1,23,30,47,47,2.73,43,97,4,10,Indigenous and Non-Indigenous Identity,2
2019,D119 = 1,Indigenous,Autochtone,1114,Q18b,19,26,22,19,9,3,3,30,23,47,47,2.71,43,136,4,10,Indigenous and Non-Indigenous Identity,2
2018,D119 = 1,Indigenous,Autochtone,1114,Q18b,21,26,30,9,9,1,4,19,32,49,49,2.58,39,123,4,10,Indigenous and Non-Indigenous Identity,2
2022,D119A = 1,First Nations,Premières Nations,1115,Q18b,22,8,32,19,13,0,5,34,34,32,32,2.94,49,40,4,10,Indigenous and Non-Indigenous Identity,2
2020,D119A = 1,First Nations,Premières Nations,1115,Q18b,,,,,,,,,,,,,,,4,10,Indigenous and Non-Indigenous Identity,2
2019,D119A = 1,First Nations,Premières Nations,1115,Q18b,,,,,,,,,,,,,,,4,10,Indigenous and Non-Indigenous Identity,2
2022,D119B = 1,Inuk (Inuit),Inuk (Inuit),1116,Q18b,X,X,X,X,X,X,X,X,X,X,X,X,X,,4,10,Indigenous and Non-Indigenous Identity,2
2020,D119B = 1,Inuk (Inuit),Inuk (Inuit),1116,Q18b,,,,,,,,,,,,,,,4,10,Indigenous and Non-Indigenous Identity,2
2019,D119B = 1,Inuk (Inuit),Inuk (Inuit),1116,Q18b,,,,,,,,,,,,,,,4,10,Indigenous and Non-Indigenous Identity,2
2022,D119C = 1,Métis,Métis,1117,Q18b,13,27,25,19,7,0,10,28,28,44,44,2.78,45,55,4,10,Indigenous and Non-Indigenous Identity,2
2020,D119C = 1,Métis,Métis,1117,Q18b,14,34,27,10,9,4,2,20,29,51,51,2.64,41,51,4,10,Indigenous and Non-Indigenous Identity,2
2019,D119C = 1,Métis,Métis,1117,Q18b,21,27,24,18,8,3,0,27,25,49,49,2.65,41,68,4,10,Indigenous and Non-Indigenous Identity,2
2022,D119 = 2,Non-Indigenous,Non-Autochtones,1118,Q18b,17,23,30,16,10,1,3,26,32,42,42,2.76,44,5245,4,10,Indigenous and Non-Indigenous Identity,2
2020,D119 = 2,Non-Indigenous,Non-Autochtones,1118,Q18b,14,22,33,18,10,2,2,29,34,37,37,2.89,47,5064,4,10,Indigenous and Non-Indigenous Identity,2
